Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,22.700001,23.0,22.200001,22.65,22.65,32412.0
2015-01-02,22.950001,24.1,22.200001,23.1,23.1,129636.0
2015-01-05,22.75,23.5,22.0,22.950001,22.950001,56218.0
2015-01-06,22.549999,22.9,21.299999,21.549999,21.549999,42754.0
2015-01-07,21.700001,22.1,20.5,21.15,21.15,53641.0
2015-01-08,21.5,22.200001,21.299999,21.549999,21.549999,53746.0
2015-01-09,21.9,21.9,21.049999,21.15,21.15,24501.0
2015-01-12,21.15,22.35,21.0,22.049999,22.049999,44262.0
2015-01-13,22.35,26.450001,21.950001,26.450001,26.450001,954937.0
2015-01-14,27.799999,30.200001,27.0,28.75,28.75,1293816.0
2015-01-15,30.450001,30.450001,27.549999,28.35,28.35,307764.0
2015-01-16,29.0,29.0,26.4,27.35,27.35,183745.0
2015-01-19,27.85,32.799999,27.65,32.799999,32.799999,1266733.0
2015-01-20,33.400002,34.5,30.6,31.049999,31.049999,786369.0
2015-01-21,31.15,31.950001,29.1,29.6,29.6,191470.0
2015-01-22,30.35,30.6,28.0,29.25,29.25,142934.0
2015-01-23,29.5,30.4,27.5,27.9,27.9,218757.0
2015-01-27,27.9,30.65,27.6,30.65,30.65,312096.0
2015-01-28,31.799999,33.5,29.450001,31.049999,31.049999,303954.0
2015-01-29,31.1,31.5,29.4,30.049999,30.049999,104429.0
2015-01-30,30.549999,31.5,29.299999,29.9,29.9,151259.0
2015-02-02,29.5,32.799999,29.5,31.65,31.65,215472.0
2015-02-03,31.450001,32.549999,30.450001,30.85,30.85,160770.0
2015-02-04,31.0,31.299999,29.75,30.25,30.25,128327.0
2015-02-05,30.85,30.85,29.25,29.549999,29.549999,91286.0
2015-02-06,29.549999,30.799999,25.4,27.450001,27.450001,178693.0
2015-02-09,27.0,28.75,27.0,27.75,27.75,148744.0
2015-02-10,28.299999,29.4,27.6,28.85,28.85,72813.0
2015-02-11,29.25,29.700001,28.4,28.75,28.75,94761.0
2015-02-12,28.65,33.450001,28.450001,30.65,30.65,275389.0
