Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,29.049999,29.049999,29.049999,29.049999,29.049999,4798.0
2015-01-02,27.6,30.5,27.6,30.5,30.5,32004.0
2015-01-05,30.5,31.9,29.5,30.65,30.65,6151.0
2015-01-06,29.200001,31.15,29.200001,29.75,29.75,5953.0
2015-01-07,28.799999,30.0,28.799999,29.299999,29.299999,2274.0
2015-01-08,30.299999,30.299999,29.299999,30.15,30.15,6183.0
2015-01-09,30.0,30.1,29.1,29.35,29.35,3188.0
2015-01-12,29.5,30.450001,27.9,30.049999,30.049999,5581.0
2015-01-13,28.799999,30.4,28.799999,29.1,29.1,12980.0
2015-01-14,29.5,29.6,29.200001,29.6,29.6,3428.0
2015-01-15,30.299999,30.950001,28.85,29.200001,29.200001,8576.0
2015-01-16,28.1,29.950001,28.1,29.200001,29.200001,2332.0
2015-01-19,28.9,29.5,28.9,29.299999,29.299999,2519.0
2015-01-20,29.0,30.299999,29.0,29.65,29.65,4005.0
2015-01-21,29.0,29.0,28.25,28.5,28.5,2137.0
2015-01-22,29.4,29.9,28.5,28.799999,28.799999,7198.0
2015-01-23,29.0,29.9,27.4,28.049999,28.049999,6550.0
2015-01-27,28.049999,28.9,26.9,27.75,27.75,3311.0
2015-01-28,27.15,28.700001,27.15,27.75,27.75,2848.0
2015-01-29,28.700001,28.700001,27.200001,28.200001,28.200001,1665.0
2015-01-30,28.15,28.950001,27.1,27.35,27.35,2360.0
2015-02-02,28.5,28.5,27.0,27.0,27.0,5098.0
2015-02-03,26.299999,28.049999,26.299999,27.049999,27.049999,4448.0
2015-02-04,27.799999,27.799999,26.1,26.65,26.65,5432.0
2015-02-05,27.25,27.25,25.9,25.950001,25.950001,2057.0
2015-02-06,25.4,25.4,24.700001,24.700001,24.700001,1070.0
2015-02-09,23.549999,23.9,23.5,23.5,23.5,1810.0
2015-02-10,22.35,24.450001,22.35,23.5,23.5,4652.0
2015-02-11,22.4,23.0,22.35,22.35,22.35,2860.0
2015-02-12,21.4,23.200001,21.25,22.299999,22.299999,22535.0
2015-02-13,23.0,23.0,22.0,22.200001,22.200001,2441.0
2015-02-16,22.0,22.4,21.1,21.200001,21.200001,3566.0
2015-02-18,21.200001,22.25,21.200001,22.25,22.25,5531.0
2015-02-19,23.35,23.35,23.35,23.35,23.35,451.0
2015-02-20,24.5,24.5,24.5,24.5,24.5,930.0
2015-02-23,25.700001,25.700001,25.6,25.700001,25.700001,6045.0
2015-02-24,26.950001,26.950001,25.0,26.25,26.25,14213.0
2015-02-25,26.25,26.25,26.25,26.25,26.25,0.0
2015-02-26,26.25,26.25,26.25,26.25,26.25,0.0
2015-02-27,26.25,26.25,26.25,26.25,26.25,0.0
2015-02-28,,,,,,
2015-03-02,26.25,26.25,26.25,26.25,26.25,0.0
2015-03-03,26.25,26.25,26.25,26.25,26.25,0.0
2015-03-04,26.25,26.25,26.25,26.25,26.25,0.0
2015-03-05,26.25,26.25,26.25,26.25,26.25,0.0
2015-03-09,26.25,26.25,26.25,26.25,26.25,0.0
2015-03-10,26.25,26.25,26.25,26.25,26.25,0.0
2015-03-11,26.25,26.25,26.25,26.25,26.25,0.0
2015-03-12,26.25,26.25,26.25,26.25,26.25,0.0
2015-03-13,26.25,26.25,26.25,26.25,26.25,0.0
2015-03-16,24.950001,24.950001,24.950001,24.950001,24.950001,186.0
2015-03-17,24.950001,24.950001,24.950001,24.950001,24.950001,0.0
2015-03-18,24.950001,24.950001,24.950001,24.950001,24.950001,0.0
2015-03-19,24.950001,24.950001,24.950001,24.950001,24.950001,0.0
2015-03-20,24.950001,24.950001,24.950001,24.950001,24.950001,0.0
2015-03-23,23.75,23.75,23.75,23.75,23.75,5514.0
2015-03-24,23.75,23.75,23.75,23.75,23.75,0.0
2015-03-25,23.75,23.75,23.75,23.75,23.75,0.0
2015-03-26,23.75,23.75,23.75,23.75,23.75,0.0
2015-03-27,23.75,23.75,23.75,23.75,23.75,0.0
2015-03-30,22.85,22.85,22.6,22.6,22.6,2065.0
2015-03-31,22.6,22.6,22.6,22.6,22.6,0.0
2015-04-01,22.6,22.6,22.6,22.6,22.6,0.0
2015-04-06,22.6,22.6,21.549999,21.65,21.65,1605.0
2015-04-07,21.65,21.65,21.65,21.65,21.65,0.0
2015-04-08,21.65,21.65,21.65,21.65,21.65,0.0
2015-04-09,21.65,21.65,21.65,21.65,21.65,0.0
2015-04-10,21.65,21.65,21.65,21.65,21.65,0.0
2015-04-13,20.6,21.6,20.6,21.299999,21.299999,2610.0
2015-04-15,21.299999,21.299999,21.299999,21.299999,21.299999,0.0
2015-04-16,21.299999,21.299999,21.299999,21.299999,21.299999,0.0
2015-04-17,21.299999,21.299999,21.299999,21.299999,21.299999,0.0
2015-04-20,20.450001,20.450001,20.25,20.25,20.25,520.0
2015-04-21,20.25,20.25,20.25,20.25,20.25,0.0
2015-04-22,,,,,,
2015-04-23,20.25,20.25,20.25,20.25,20.25,0.0
2015-04-24,,,,,,
2015-04-27,19.25,19.25,19.25,19.25,19.25,200.0
2015-04-28,,,,,,
2015-04-29,19.25,19.25,19.25,19.25,19.25,0.0
2015-04-30,19.25,19.25,19.25,19.25,19.25,0.0
2015-05-04,19.25,19.25,18.299999,18.299999,18.299999,2900.0
2015-05-05,18.299999,18.299999,18.299999,18.299999,18.299999,0.0
2015-05-06,18.299999,18.299999,18.299999,18.299999,18.299999,0.0
2015-05-07,18.299999,18.299999,18.299999,18.299999,18.299999,0.0
2015-05-08,,,,,,
2015-05-11,17.4,18.299999,17.4,17.4,17.4,4004.0
2015-05-12,,,,,,
2015-05-13,17.4,17.4,17.4,17.4,17.4,0.0
2015-05-14,17.4,17.4,17.4,17.4,17.4,0.0
2015-05-15,17.4,17.4,17.4,17.4,17.4,0.0
2015-05-18,,,,,,
2015-05-19,,,,,,
2015-05-20,16.85,16.85,16.85,16.85,16.85,0.0
2015-05-21,,,,,,
2015-05-22,16.85,16.85,16.85,16.85,16.85,0.0
2015-05-25,16.4,16.4,16.25,16.25,16.25,170.0
2015-05-26,,,,,,
2015-05-27,,,,,,
2015-05-28,16.25,16.25,16.25,16.25,16.25,0.0
2015-05-29,16.25,16.25,16.25,16.25,16.25,0.0
2015-06-01,15.45,15.45,15.45,15.45,15.45,2200.0
2015-06-02,,,,,,
2015-06-03,15.45,15.45,15.45,15.45,15.45,0.0
2015-06-04,15.45,15.45,15.45,15.45,15.45,0.0
2015-06-05,15.45,15.45,15.45,15.45,15.45,0.0
2015-06-08,14.7,14.7,14.7,14.7,14.7,2101.0
2015-06-09,14.7,14.7,14.7,14.7,14.7,0.0
2015-06-10,14.7,14.7,14.7,14.7,14.7,0.0
2015-06-11,14.7,14.7,14.7,14.7,14.7,0.0
2015-06-12,14.7,14.7,14.7,14.7,14.7,0.0
2015-06-15,14.0,14.0,14.0,14.0,14.0,150.0
2015-06-16,,,,,,
2015-06-17,,,,,,
2015-06-18,,,,,,
2015-06-19,,,,,,
2015-06-22,,,,,,
2015-06-23,14.65,14.65,14.65,14.65,14.65,0.0
2015-06-24,14.65,14.65,14.65,14.65,14.65,0.0
2015-06-25,14.65,14.65,14.65,14.65,14.65,0.0
2015-06-26,14.65,14.65,14.65,14.65,14.65,0.0
2015-06-29,,,,,,
2015-06-30,,,,,,
2015-07-01,15.25,15.25,15.25,15.25,15.25,0.0
2015-07-02,,,,,,
2015-07-03,,,,,,
2015-07-06,14.6,16.0,14.6,15.95,15.95,1931.0
2015-07-07,,,,,,
2015-07-08,,,,,,
2015-07-09,,,,,,
2015-07-10,,,,,,
2015-07-13,16.0,16.700001,15.6,16.700001,16.700001,1162.0
2015-07-14,,,,,,
2015-07-15,,,,,,
2015-07-16,16.700001,16.700001,16.700001,16.700001,16.700001,0.0
2015-07-17,,,,,,
2015-07-20,17.5,17.5,17.5,17.5,17.5,5510.0
2015-07-21,,,,,,
2015-07-22,,,,,,
2015-07-23,,,,,,
2015-07-24,,,,,,
2015-07-27,,,,,,
2015-07-28,,,,,,
2015-07-29,,,,,,
2015-07-30,18.35,18.35,18.35,18.35,18.35,0.0
2015-07-31,,,,,,
2015-08-03,,,,,,
2015-08-04,,,,,,
2015-08-05,,,,,,
2015-08-06,,,,,,
2015-08-07,,,,,,
2015-08-10,,,,,,
2015-08-11,,,,,,
2015-08-12,20.200001,20.200001,20.200001,20.200001,20.200001,0.0
2015-08-13,20.200001,20.200001,20.200001,20.200001,20.200001,0.0
2015-08-14,20.200001,20.200001,20.200001,20.200001,20.200001,0.0
2015-08-17,20.200001,21.200001,20.200001,21.200001,21.200001,3680.0
2015-08-18,21.200001,21.200001,21.200001,21.200001,21.200001,0.0
2015-08-19,21.200001,21.200001,21.200001,21.200001,21.200001,0.0
2015-08-20,21.200001,21.200001,21.200001,21.200001,21.200001,0.0
2015-08-21,21.200001,21.200001,21.200001,21.200001,21.200001,0.0
2015-08-24,21.0,22.25,20.15,20.6,20.6,4427.0
2015-08-25,20.6,20.6,20.6,20.6,20.6,0.0
2015-08-26,20.6,20.6,20.6,20.6,20.6,0.0
2015-08-27,20.6,20.6,20.6,20.6,20.6,0.0
2015-08-28,20.6,20.6,20.6,20.6,20.6,0.0
2015-08-31,20.0,20.0,20.0,20.0,20.0,2700.0
2015-09-01,20.0,20.0,20.0,20.0,20.0,0.0
2015-09-02,20.0,20.0,20.0,20.0,20.0,0.0
2015-09-03,20.0,20.0,20.0,20.0,20.0,0.0
2015-09-04,20.0,20.0,20.0,20.0,20.0,0.0
2015-09-07,19.0,21.0,19.0,19.4,19.4,21177.0
2015-09-08,19.4,19.4,19.4,19.4,19.4,0.0
2015-09-09,19.4,19.4,19.4,19.4,19.4,0.0
2015-09-10,19.4,19.4,19.4,19.4,19.4,0.0
2015-09-11,19.4,19.4,19.4,19.4,19.4,0.0
2015-09-14,18.450001,18.65,18.450001,18.450001,18.450001,2450.0
2015-09-15,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-09-16,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-09-18,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-09-21,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-09-22,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-09-23,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-09-24,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-09-28,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-09-29,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-09-30,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-01,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-05,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-06,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-07,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-08,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-09,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-12,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-13,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-14,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-15,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-16,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-19,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-20,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-21,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-23,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-26,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-27,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-28,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-29,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-10-30,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-02,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-03,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-04,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-05,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-06,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-09,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-10,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-13,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-16,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-17,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-18,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-19,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-20,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-23,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-24,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-26,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-27,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-11-30,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-12-01,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-12-02,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-12-03,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-12-04,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-12-07,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-12-08,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-12-09,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-12-10,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-12-11,18.450001,18.450001,18.450001,18.450001,18.450001,0.0
2015-12-14,19.35,19.35,19.35,19.35,19.35,12367.0
2015-12-15,20.299999,20.299999,20.299999,20.299999,20.299999,3108.0
2015-12-16,21.299999,21.299999,21.299999,21.299999,21.299999,6616.0
2015-12-17,22.35,22.35,22.35,22.35,22.35,6401.0
2015-12-18,23.450001,23.450001,23.450001,23.450001,23.450001,1185.0
2015-12-21,24.6,24.6,24.0,24.6,24.6,30450.0
2015-12-22,25.799999,25.799999,24.0,25.799999,25.799999,21347.0
2015-12-23,25.299999,27.049999,25.299999,27.049999,27.049999,17710.0
2015-12-24,28.4,28.4,28.4,28.4,28.4,12836.0
2015-12-28,28.4,29.799999,28.4,29.799999,29.799999,18194.0
2015-12-29,31.25,31.25,28.35,30.6,30.6,74208.0
2015-12-30,30.65,31.200001,29.1,29.450001,29.450001,28361.0
2015-12-31,28.0,29.299999,28.0,28.1,28.1,14902.0
2016-01-01,27.0,29.5,27.0,29.5,29.5,9637.0
2016-01-04,30.9,30.950001,29.75,30.950001,30.950001,40891.0
2016-01-05,31.9,32.450001,30.1,32.450001,32.450001,28768.0
2016-01-06,34.0,34.049999,33.900002,34.049999,34.049999,65510.0
2016-01-07,35.700001,35.75,33.099998,35.75,35.75,80743.0
2016-01-08,37.25,37.25,34.0,34.0,34.0,37358.0
2016-01-11,32.650002,35.700001,32.299999,33.950001,33.950001,14074.0
2016-01-12,33.950001,34.400002,32.299999,32.299999,32.299999,11658.0
2016-01-13,30.75,32.0,30.700001,30.700001,30.700001,8023.0
2016-01-14,29.200001,29.200001,29.200001,29.200001,29.200001,4256.0
2016-01-15,29.5,30.65,27.75,28.0,28.0,64509.0
2016-01-18,28.5,28.5,26.6,26.6,26.6,5828.0
2016-01-19,26.0,26.85,25.299999,25.5,25.5,8425.0
2016-01-20,24.5,25.450001,24.25,24.549999,24.549999,9309.0
2016-01-21,25.700001,25.700001,23.35,23.5,23.5,15127.0
2016-01-22,,,,,,
2016-01-25,22.549999,24.35,22.549999,23.85,23.85,5715.0
2016-01-27,23.85,25.0,23.35,25.0,25.0,5506.0
2016-01-28,25.950001,26.200001,24.0,24.75,24.75,17500.0
2016-01-29,25.950001,25.950001,25.799999,25.950001,25.950001,8057.0
2016-02-01,27.200001,27.200001,26.0,27.200001,27.200001,10847.0
2016-02-02,28.0,28.25,26.0,26.799999,26.799999,8278.0
2016-02-03,26.5,26.85,25.5,25.5,25.5,5519.0
2016-02-04,26.5,26.75,25.200001,25.200001,25.200001,6991.0
2016-02-05,24.25,25.799999,24.0,25.700001,25.700001,8367.0
2016-02-08,,,,,,
2016-02-09,24.0,25.75,23.6,23.75,23.75,9009.0
2016-02-10,22.6,22.6,22.6,22.6,22.6,5252.0
2016-02-11,,,,,,
2016-02-12,,,,,,
2016-02-15,20.0,21.450001,19.5,21.299999,21.299999,13720.0
2016-02-16,22.35,22.35,20.5,21.15,21.15,6293.0
2016-02-17,20.1,21.5,20.1,20.1,20.1,12646.0
2016-02-18,21.0,21.0,19.4,19.549999,19.549999,9056.0
2016-02-19,19.0,20.25,18.700001,19.0,19.0,11053.0
2016-02-22,19.9,19.950001,19.049999,19.950001,19.950001,3213.0
2016-02-23,,,,,,
2016-02-24,20.0,20.0,18.9,19.0,19.0,7297.0
2016-02-25,19.0,19.9,19.0,19.65,19.65,3860.0
2016-02-26,19.0,20.4,19.0,19.049999,19.049999,7097.0
2016-02-29,,,,,,
2016-03-01,18.799999,20.4,18.799999,19.5,19.5,6839.0
2016-03-02,19.049999,20.15,19.049999,19.75,19.75,3302.0
2016-03-03,20.4,20.4,19.049999,19.450001,19.450001,3824.0
2016-03-04,19.200001,19.85,19.15,19.75,19.75,10902.0
2016-03-08,19.75,20.700001,19.15,20.35,20.35,28553.0
2016-03-09,19.6,20.75,19.6,20.1,20.1,9057.0
2016-03-10,20.75,20.75,19.65,19.950001,19.950001,2699.0
2016-03-11,20.799999,20.799999,19.700001,20.1,20.1,31239.0
2016-03-14,18.700001,20.200001,18.299999,18.799999,18.799999,19211.0
2016-03-15,18.0,19.25,18.0,18.549999,18.549999,8519.0
2016-03-16,18.6,19.5,18.25,18.6,18.6,10673.0
2016-03-17,20.0,20.0,18.25,18.299999,18.299999,10118.0
2016-03-18,19.950001,19.950001,18.1,18.85,18.85,4379.0
2016-03-21,18.299999,20.700001,18.0,20.5,20.5,106018.0
2016-03-22,20.4,20.4,19.1,19.25,19.25,22594.0
2016-03-23,19.950001,20.4,19.4,20.1,20.1,11882.0
2016-03-28,20.1,21.0,19.049999,19.15,19.15,13237.0
2016-03-29,19.15,19.799999,18.15,18.549999,18.549999,9779.0
2016-03-30,18.299999,19.85,18.299999,18.65,18.65,9530.0
2016-03-31,20.049999,20.049999,18.200001,18.700001,18.700001,3261.0
2016-04-01,18.799999,19.450001,18.799999,19.049999,19.049999,6689.0
2016-04-04,19.0,19.5,19.0,19.4,19.4,5928.0
2016-04-05,20.950001,20.950001,18.65,19.1,19.1,6507.0
2016-04-06,18.799999,19.799999,18.799999,19.35,19.35,11824.0
2016-04-07,20.65,20.65,19.200001,19.25,19.25,7244.0
2016-04-08,19.1,19.5,19.049999,19.5,19.5,1560.0
